城市,地名,标识,中心经度,中心维度,经纬度范围,类别
衢州市,钱江源国家森林公园,4206,118.3707065,29.435436,"29.470954,118.387269|29.470736,118.388338|29.470827,118.389528|29.470356,118.390214|29.470265,118.390578|29.470224,118.390753|29.470272,118.390957|29.470536,118.391125|29.470849,118.391197|29.471161,118.391209|29.471414,118.391305|29.471606,118.391522|29.47163,118.39169|29.471642,118.392135|29.471414,118.392591|29.471114,118.392843|29.470298,118.393432|29.469926,118.3942|29.469842,118.394621|29.469962,118.394993|29.47025,118.395305|29.470527,118.395678|29.470011,118.39766|29.469639,118.397804|29.468774,118.398776|29.467261,118.399941|29.465952,118.400578|29.464762,118.40101|29.463982,118.401394|29.463838,118.402006|29.464163,118.402531|29.464886,118.403135|29.465258,118.404061|29.465328,118.404744|29.46516,118.405812|29.464836,118.407157|29.46492,118.408501|29.465708,118.410746|29.466937,118.413146|29.467057,118.413399|29.467225,118.414731|29.467843,118.416501|29.468006,118.417348|29.468006,118.417463|29.467952,118.417544|29.466634,118.4178|29.466168,118.417746|29.465202,118.417327|29.464938,118.41699|29.464715,118.416922|29.464269,118.41674|29.464107,118.416781|29.463837,118.417091|29.463397,118.417145|29.462492,118.416576|29.461621,118.415809|29.461397,118.415425|29.460425,118.414459|29.459546,118.414094|29.458918,118.413304|29.458466,118.412291|29.458317,118.412197|29.458175,118.412177|29.456925,118.412527|29.45606,118.412953|29.455681,118.41298|29.455306,118.412874|29.454972,118.412568|29.454195,118.411974|29.451843,118.412149|29.450721,118.413033|29.450545,118.413054|29.450404,118.412946|29.45016,118.41252|29.449552,118.412298|29.448045,118.412135|29.44791,118.412176|29.447369,118.41254|29.447389,118.412891|29.447335,118.412973|29.447038,118.41306|29.446845,118.413497|29.44675,118.41393|29.446651,118.41398|29.446519,118.413941|29.446419,118.413743|29.446288,118.413526|29.445375,118.413397|29.444909,118.413364|29.444463,118.413654|29.44424,118.41364|29.443713,118.413141|29.442943,118.412756|29.442321,118.412628|29.441814,118.412445|29.441475,118.412107|29.441127,118.410596|29.441289,118.40969|29.441135,118.409029|29.44053,118.408029|29.440419,118.407609|29.440311,118.40708|29.440189,118.406641|29.440189,118.406268|29.44016,118.405576|29.439135,118.404466|29.437704,118.405747|29.436102,118.405213|29.43339,118.404189|29.432984,118.402908|29.432279,118.402673|29.431232,118.403334|29.424077,118.40232|29.420345,118.401839|29.415426,118.399678|29.415218,118.399421|29.414238,118.397397|29.414047,118.397003|29.413422,118.396155|29.41323,118.395482|29.413309,118.393944|29.413628,118.392903|29.413676,118.392039|29.413499,118.39143|29.413195,118.391125|29.412105,118.390436|29.410583,118.389587|29.410149,118.389011|29.409797,118.388162|29.409764,118.387104|29.409427,118.386383|29.408786,118.386015|29.408529,118.386063|29.408177,118.386511|29.407826,118.388049|29.407506,118.38829|29.406945,118.388338|29.406449,118.388242|29.406032,118.387985|29.405887,118.387457|29.405886,118.385486|29.406589,118.383227|29.407148,118.382201|29.407594,118.380238|29.40769,118.379813|29.407369,118.378708|29.406536,118.378692|29.404773,118.378307|29.403651,118.37781|29.402945,118.376752|29.401518,118.375726|29.401501,118.374797|29.401994,118.372072|29.402232,118.37018|29.40226,118.367391|29.401809,118.36582|29.400957,118.363799|29.400363,118.363078|29.399192,118.361875|29.398533,118.360865|29.398355,118.359919|29.398467,118.359278|29.398578,118.358716|29.399089,118.357898|29.399729,118.357177|29.399936,118.356744|29.400031,118.356311|29.400122,118.354693|29.400239,118.35442|29.400762,118.353651|29.401293,118.353003|29.40161,118.352699|29.402419,118.35219|29.402683,118.351925|29.403223,118.351625|29.403391,118.35124|29.40339,118.350903|29.403233,118.350446|29.402799,118.349399|29.402136,118.348112|29.401942,118.347403|29.402037,118.346994|29.402337,118.346729|29.403382,118.346296|29.404545,118.345358|29.405158,118.345129|29.40726,118.344925|29.407547,118.344774|29.407919,118.344431|29.408299,118.343929|29.408598,118.343666|29.408792,118.343556|29.409031,118.343423|29.409328,118.343423|29.410426,118.34337|29.410643,118.343435|29.410853,118.343655|29.411219,118.344104|29.411553,118.344241|29.412598,118.34412|29.412682,118.344055|29.412932,118.343613|29.413325,118.342194|29.413695,118.341219|29.413824,118.340618|29.413833,118.339488|29.41398,118.339176|29.414083,118.339035|29.414159,118.338986|29.414299,118.338898|29.416036,118.338492|29.416734,118.338336|29.417204,118.337969|29.417469,118.337435|29.417739,118.336736|29.417726,118.336363|29.415917,118.333999|29.415659,118.333469|29.415556,118.332984|29.415699,118.331804|29.416454,118.330481|29.4168,118.329994|29.416993,118.329807|29.417341,118.3298|29.417766,118.32994|29.418183,118.32994|29.418687,118.32988|29.418928,118.329863|29.419173,118.329728|29.41943,118.329384|29.419554,118.329034|29.419718,118.328208|29.420448,118.327065|29.42107,118.325453|29.421417,118.324827|29.422052,118.323745|29.422268,118.323613|29.422424,118.323685|29.423494,118.324274|29.425827,118.325237|29.426801,118.325465|29.427618,118.32573|29.428446,118.325394|29.428986,118.324744|29.4299,118.324339|29.431367,118.324354|29.431798,118.324344|29.431989,118.324557|29.431911,118.324945|29.431949,118.325366|29.432433,118.325834|29.432933,118.326057|29.435814,118.326308|29.436855,118.32634|29.438838,118.326579|29.439851,118.327102|29.441127,118.32845|29.441536,118.328907|29.441873,118.328907|29.442161,118.328751|29.4424,118.328342|29.442616,118.32792|29.442699,118.3275|29.44259,118.326802|29.442468,118.326176|29.442576,118.32596|29.442816,118.325647|29.444512,118.325414|29.444866,118.325463|29.445065,118.325719|29.445059,118.326222|29.445012,118.326804|29.445327,118.327522|29.445648,118.327625|29.446099,118.327536|29.446687,118.327392|29.447196,118.327557|29.447526,118.328025|29.447745,118.328446|29.449005,118.328914|29.450306,118.3297|29.450602,118.32979|29.451248,118.329795|29.451492,118.329573|29.451657,118.328866|29.451943,118.328472|29.452469,118.328196|29.453531,118.328089|29.454461,118.327951|29.454871,118.32819|29.455328,118.328752|29.455741,118.331025|29.455588,118.333034|29.455654,118.33621|29.455849,118.337629|29.455714,118.341949|29.455838,118.344174|29.455783,118.346893|29.455596,118.349587|29.455599,118.351211|29.455913,118.352065|29.45672,118.353364|29.457622,118.353977|29.458537,118.354856|29.459152,118.356359|29.459059,118.358319|29.457645,118.360388|29.457683,118.36141|29.45808,118.362204|29.45948,118.366389|29.461454,118.369058|29.463199,118.370705|29.464352,118.370729|29.464785,118.371343|29.46475,118.372208|29.465701,118.373098|29.466795,118.374108|29.468874,118.374769|29.469259,118.375106|29.469476,118.375671|29.469454,118.377234|29.469457,118.379998|29.4694,118.380243|29.469266,118.380827|29.470505,118.382005|29.470589,118.382378|29.470469,118.382642|29.470145,118.382786|29.470109,118.382979|29.470181,118.383351|29.470266,118.383579|29.470506,118.383748|29.470915,118.383892|29.471371,118.384|29.471679,118.384172|29.472194,118.384434|29.472471,118.384683|29.472517,118.385451|29.472479,118.385703|29.472433,118.385826|29.471831,118.386225|29.471215,118.386824|29.470954,118.387269|",0
衢州市,清漾景区,4727,118.5839865,28.5708315,"28.571415,118.581834|28.571156,118.581744|28.570748,118.581612|28.570245,118.581545|28.57003,118.58156|28.569789,118.581612|28.569543,118.581637|28.569384,118.581632|28.569209,118.581658|28.569102,118.581686|28.568986,118.581748|28.568904,118.581907|28.56855,118.582302|28.568494,118.582506|28.569012,118.583295|28.569212,118.583539|28.56934,118.584388|28.56934,118.584773|28.569422,118.585271|28.56965,118.585699|28.569958,118.585987|28.570399,118.586274|28.570876,118.586381|28.571435,118.586428|28.571917,118.586207|28.572369,118.585915|28.572711,118.58547|28.572953,118.585156|28.573138,118.584827|28.573169,118.584479|28.573069,118.584111|28.572489,118.583162|28.572225,118.582707|28.571866,118.58221|28.571804,118.582123|28.571697,118.581975|28.571415,118.581834|",0
嘉兴市,嘉兴站,4395,120.7633595,30.763893,"30.764505,120.762241|30.764083,120.762826|30.763629,120.762376|30.763448,120.762618|30.762556,120.761606|30.762253,120.76197|30.76515,120.765113|30.765454,120.764707|30.764997,120.764197|30.76548,120.763604|30.765283,120.763365|30.765256,120.763188|30.765513,120.762733|30.765533,120.762658|30.765486,120.762603|30.765111,120.762546|30.764932,120.762468|30.764615,120.762202|30.764543,120.762197|30.764505,120.762241|",0
宁波市,银泰城,4410,121.413183,29.6641185,"29.662719,121.411773|29.662691,121.411843|29.662766,121.414211|29.662793,121.414278|29.662849,121.414307|29.664127,121.414353|29.665317,121.414617|29.665373,121.414602|29.665408,121.41456|29.665546,121.413689|29.665536,121.413611|29.665496,121.413585|29.664664,121.41349|29.664623,121.413453|29.664598,121.413392|29.664754,121.412117|29.664735,121.412034|29.66468,121.411993|29.662762,121.411749|29.662719,121.411773|",0
宁波市,城隍庙步行街,4417,121.5511265,29.865992,"29.866436,121.550605|29.866455,121.550695|29.866243,121.55187|29.865529,121.55164|29.865796,121.550383|29.866387,121.550551|29.866436,121.550605|",0
舟山市,朱家尖国际沙雕艺术广场,4424,122.40951,29.87863,"29.88189,122.4058|29.8821,122.40675|29.88187,122.40732|29.88129,122.40765|29.88017,122.40816|29.87941,122.40889|29.87886,122.41031|29.87849,122.41097|29.87838,122.41201|29.87832,122.41267|29.87801,122.41322|29.87702,122.41241|29.87644,122.4121|29.87604,122.40904|29.87516,122.40637|29.8766,122.40633|29.87688,122.40675|29.87849,122.40691|29.88009,122.40633|29.88189,122.4058|",0
舟山市,乌石塘景区,4425,122.405435,29.92048,"29.9222,122.40344|29.92181,122.40393|29.92153,122.40457|29.92139,122.40504|29.92134,122.40563|29.9215,122.40682|29.92123,122.40766|29.921,122.40781|29.92075,122.40687|29.91984,122.40615|29.91876,122.40578|29.91912,122.40477|29.91941,122.40421|29.91984,122.40384|29.92024,122.40341|29.92078,122.40312|29.9211,122.40306|29.92175,122.40319|29.9222,122.40344|",0
绍兴市,绍兴市城市广场,6074,120.5793607,30.0029722,"30.004101077046087,120.5777245759964|30.003989584256434,120.58116853237152|30.001894425620502,120.58113634586334|30.001875843084335,120.580894947052|30.00196875573034,120.57991862297058|30.002182454485887,120.57965040206909|30.002163872003663,120.57888865470886|30.002126707028808,120.57770311832428|30.002168517624575,120.57764410972595|",0
绍兴市,绍兴市天主堂,6075,120.839991,30.09804024,"30.099980233308653,120.83787202835083|30.099014893354788,120.84293603897095|30.096035275001476,120.84223866462708|30.097112032184455,120.83718538284302|",0
合肥市,合肥汽车客运总站,774,117.3169675,31.88111367,"31.882271,117.31678|31.881458,117.318253|31.879938,117.317085|31.880856,117.315636|",0
合肥市,徽园,1286,117.2189451,31.78293332,"31.784834,117.214722|31.782408,117.214691|31.782312,117.219215|31.781992,117.220062|31.781033,117.22155|31.782854,117.223198|31.784489,117.221001|31.784748,117.220398|31.784798,117.219589|",0
黄山市,黄山风景区,1178,118.1486164,30.15168669,"30.060848,118.029854|30.088823,118.053078|30.110998,118.069412|30.128174,118.068871|30.141546,118.069344|30.145571,118.069|30.151896,118.065002|30.157642,118.063339|30.160517,118.067657|30.16497,118.06649|30.169994,118.067314|30.175743,118.069466|30.179007,118.072395|30.180389,118.07312|30.186945,118.072784|30.193842,118.072273|30.198223,118.071892|30.20088,118.073265|30.203751,118.076752|30.20402,118.080444|30.204201,118.087784|30.209047,118.093582|30.210615,118.106255|30.213266,118.11274|30.216209,118.115646|30.217583,118.116455|30.221066,118.116386|30.222897,118.117157|30.223389,118.119881|30.221588,118.123703|30.221416,118.125473|30.22201,118.125488|30.222763,118.124344|30.224758,118.12262|30.226521,118.122116|30.227562,118.120995|30.228281,118.120621|30.229555,118.120972|30.230165,118.121468|30.230776,118.122925|30.231779,118.12365|30.232733,118.123756|30.233503,118.124229|30.235838,118.124809|30.237759,118.125122|30.239214,118.125496|30.241312,118.127213|30.242395,118.129227|30.247438,118.13324|30.252535,118.138115|30.254107,118.141045|30.256477,118.145409|30.259342,118.152763|30.252066,118.17131|30.252638,118.177628|30.250879,118.181602|30.247028,118.183952|30.245516,118.187447|30.244505,118.193848|30.244862,118.196419|30.242414,118.200912|30.253464,118.212624|30.238495,118.24157|30.231087,118.251221|30.227489,118.255135|30.221167,118.258133|30.212591,118.256935|30.204357,118.257904|30.201265,118.261314|30.199104,118.266724|30.189451,118.268272|30.174332,118.26783|30.160475,118.256134|30.151501,118.255051|30.144735,118.249489|30.139315,118.247581|30.135115,118.246796|30.127508,118.236954|30.125708,118.234154|30.125973,118.233307|30.126051,118.232864|30.125776,118.232605|30.124937,118.232368|30.119877,118.229546|30.118692,118.227341|30.113594,118.224609|30.113331,118.224632|30.113068,118.224808|30.113037,118.224953|30.113047,118.225128|30.11326,118.225441|30.113476,118.225655|30.11375,118.225708|30.113838,118.225815|30.113789,118.225937|30.113491,118.226067|30.112202,118.226021|30.111517,118.226128|30.111223,118.226112|30.110956,118.225983|30.110445,118.225502|30.109995,118.225098|30.109638,118.22493|30.10931,118.224831|30.108768,118.224953|30.108154,118.225174|30.10741,118.225273|30.107136,118.225243|30.106646,118.225052|30.106277,118.224724|30.106201,118.224579|30.106073,118.223961|30.105413,118.223503|30.103935,118.222702|30.103102,118.222183|30.102743,118.221291|30.102655,118.21888|30.096489,118.210625|30.090639,118.202499|30.080906,118.190979|30.078201,118.187836|30.07506,118.186096|30.074129,118.183685|30.073303,118.183311|30.072046,118.182899|30.070469,118.181068|30.069178,118.179619|30.067741,118.178787|30.066198,118.177628|30.064611,118.176613|30.063822,118.175613|30.063147,118.17482|30.062805,118.174461|30.062332,118.173965|30.060717,118.172119|30.059826,118.170441|30.058462,118.168449|30.057854,118.167908|30.056992,118.167496|30.055771,118.166992|30.054729,118.166328|30.053705,118.1632|30.0527,118.159126|30.049122,118.154572|30.043814,118.147095|30.048922,118.132462|30.058352,118.126823|30.079943,118.11853|30.076319,118.110313|30.065268,118.098518|30.063404,118.0942|30.063126,118.086052|30.06917,118.075073|30.07357,118.068489|30.074905,118.064972|30.07316,118.060577|30.04493,118.036194|30.044214,118.033203|30.044506,118.029709|30.046949,118.028709|30.048958,118.030869|30.05298,118.032196|30.056141,118.032356|",0
黄山市,黄山皖南古村落（西递）,5634,117.9919249,29.95558519,"29.953623852810185,117.98667311668396|29.95300103335929,117.98728466033936|29.952499056634128,117.98773527145386|29.952294546871396,117.98827171325684|29.95235032230296,117.98860430717468|29.953112583398493,117.98961281776428|29.95323342913306,117.99014925956726|29.953772585236283,117.99082517623901|29.954163006796254,117.99118995666504|29.95409793664273,117.99158692359924|29.954004979206655,117.99166202545166|29.954163006796254,117.99188733100891|29.954339625569713,117.99278855323792|29.95469286217537,117.99347519874573|29.954934549656144,117.99383997917175|29.95535285352285,117.9937219619751|29.9556503129795,117.99370050430298|29.9560965004957,117.99407601356506|29.956208047061864,117.99464464187622|29.956254524760826,117.9952883720398|29.95661705006697,117.99595355987549|29.957119006000717,117.99649000167847|29.95780686742308,117.9967474937439|29.958160091709278,117.99702644348145|29.958364589406564,117.99717664718628|29.95887583180927,117.99668312072754|29.958615563278258,117.99423694610596|29.958355294065818,117.99217700958252|29.95709111962643,117.99015998840332|29.9560872049429,117.98818588256836|",0
宣城市,恩龙山庄生态旅游度假区,1183,118.924941,30.65892102,"30.66564,118.92482|30.665144,118.925919|30.662603,118.929085|30.656778,118.933922|30.655993,118.934181|30.655415,118.933868|30.652662,118.930374|30.652872,118.927635|30.652206,118.925568|30.654606,118.917648|30.655806,118.91571|30.658117,118.916092|30.66048,118.919098|30.662188,118.919693|30.664843,118.920647|",0
